Date,Ticker,Cumulative Factor to Adjust Prices,Cumulative Factor to Adjust Shares/Vol,Freq
2007-06-21,DYN,0.2,0.2,1
2007-06-21,EBAY,2.416521,1.0,1
2007-06-21,ECL,1.0,1.0,1
2007-06-21,ED,1.0,1.0,1
2007-06-21,EFX,1.0,1.0,1
2007-06-21,EIX,1.0,1.0,1
2007-06-21,EK,1.0,1.0,1
2007-06-21,EL,2.0,2.0,1
2007-06-21,EMC,1.0,1.0,1
2007-06-21,EMN,2.0,2.0,1
2007-06-21,EMR,1.0,1.0,1
2007-06-21,EOG,2.0,2.0,1
2007-06-21,EP,1.0,1.0,1
2007-06-21,EQ,1.0,1.0,1
2007-06-21,EQR,1.0,1.0,1
2007-06-21,ERTS,1.0,1.0,1
2007-06-21,ESRX,4.0,4.0,1
2007-06-21,ESV,1.0,1.0,1
2007-06-21,ETFC,0.1,0.1,1
2007-06-21,ETN,2.0,2.0,1
2007-06-21,ETR,1.0,1.0,1
2007-06-21,EXC,1.0,1.0,1
2007-06-21,EXPD,1.0,1.0,1
2007-06-21,EXPE,0.996056,0.5,1
2007-06-21,F,1.0,1.0,1
2007-06-21,FAST,2.0,2.0,1
2007-06-21,FCX,2.0,2.0,1
2007-06-21,FDO,1.0,1.0,1
2007-06-21,FDX,1.0,1.0,1
2007-06-21,FE,1.0,1.0,1
2007-06-21,FHN,1.20038,1.20038,1
2007-06-21,FII,1.0,1.0,1
2007-06-21,FIS,1.777061,1.0,1
2007-06-21,FISV,2.0,2.0,1
2007-06-21,FITB,1.0,1.0,1
2007-06-21,FLR,2.0,2.0,1
2007-06-21,FLS,3.0,3.0,1
2007-06-21,FO,1.27486,1.0,1
2007-06-21,FPL,1.0,1.0,1
2007-06-21,FRX,1.0,1.0,1
2007-06-21,GAS,1.0,1.0,1
2007-06-21,GCI,1.948084,1.0,1
2007-06-21,GD,1.0,1.0,1
2007-06-21,GE,1.0,1.0,1
2007-06-21,GENZ,1.0,1.0,1
2007-06-21,GFR,1.0,1.0,1
2007-06-21,GGP,1.280256,1.0,1
2007-06-21,GILD,4.0,4.0,1
2007-06-21,GIS,2.0,2.0,1
2007-06-21,GLW,1.0,1.0,1
2007-06-21,GM,1.0,1.0,1
2007-06-21,GME,1.0,1.0,1
2007-06-21,GNW,1.0,1.0,1
2007-06-21,GOOG,1.9969,1.0,1
2007-06-21,GPC,1.0,1.0,1
2007-06-21,GPS,1.0,1.0,1
2007-06-21,GR,1.0,1.0,1
2007-06-21,GS,1.0,1.0,1
2007-06-21,GT,1.0,1.0,1
2007-06-21,GWW,1.0,1.0,1
2007-06-21,HAL,1.0,1.0,1
2007-06-21,HAR,1.0,1.0,1
2007-06-21,HAS,1.0,1.0,1
2007-06-21,HBAN,1.0,1.0,1
2007-06-21,HCBK,1.0,1.0,1
2007-06-21,HCP,1.097801,1.0,1
2007-06-21,HD,1.0,1.0,1
2007-06-21,HES,1.0,1.0,1
2007-06-21,HIG,1.0,1.0,1
2007-06-21,HNZ,1.0,1.0,1
2007-06-21,HOG,1.0,1.0,1
2007-06-21,HON,1.005656,1.0,1
2007-06-21,HOT,1.084131,1.0,1
2007-06-21,HPC,1.0,1.0,1
2007-06-21,HPQ,2.047722,1.0,1
2007-06-21,HRB,1.0,1.0,1
2007-06-21,HRS,1.053834,1.0,1
2007-06-21,HSP,1.0,1.0,1
2007-06-21,HST,1.0,1.0,1
2007-06-21,HSY,1.0,1.0,1
2007-06-21,HUM,1.0,1.0,1
2007-06-21,IBM,1.0,1.0,1
2007-06-21,ICE,5.0,5.0,1
2007-06-21,IFF,1.0,1.0,1
2007-06-21,IGT,1.0,1.0,1
2007-06-21,INTC,1.0,1.0,1
2007-06-21,INTU,1.0,1.0,1
2007-06-21,IP,1.013846,1.0,1
2007-06-21,IPG,1.0,1.0,1
2007-06-21,IR,1.258819,1.0,1
2007-06-21,IRM,1.0,1.0,1
2007-06-21,ISRG,3.0,3.0,1
2007-06-21,ITT,2.575,0.5,1
2007-06-21,ITW,1.0,1.0,1
2007-06-21,IVZ,1.0,1.0,1
2007-06-21,JBL,1.0,1.0,1
2007-06-21,JCI,3.0,3.0,1
2007-06-21,JCP,1.0,1.0,1
2007-06-21,JDSU,1.677885,1.0,1
2007-06-21,JEC,1.0,1.0,1
2007-06-21,JNJ,1.0,1.0,1
2007-06-21,JNPR,1.0,1.0,1
2007-06-21,JNS,1.0,1.0,1
2007-06-21,JNY,1.0,1.0,1
2007-06-21,JPM,1.0,1.0,1
2007-06-21,JWN,1.0,1.0,1
2007-06-21,K,1.0,1.0,1
2007-06-21,KBH,1.0,1.0,1
2007-06-21,KEY,1.0,1.0,1
2007-06-21,KFT,1.540555,1.0,1
2007-06-21,KG,1.0,1.0,1
2007-06-21,KHD,0.686579,0.4,1
2007-06-21,KIM,1.0,1.0,1
2007-06-21,KLAC,1.0,1.0,1
2007-06-21,KMB,1.04316,1.0,1
2007-06-21,KO,2.0,2.0,1
2007-06-21,KR,2.0,2.0,1
2007-06-21,KSS,1.0,1.0,1
2007-06-21,LEG,1.0,1.0,1
2007-06-21,LEN,1.016929,1.0,1
2007-06-21,LENB,1.02,1.02,1
2007-06-21,LH,1.0,1.0,1
2007-06-21,LLL,1.041837,1.0,1
2007-06-21,LLTC,1.0,1.0,1
2007-06-21,LLY,1.0,1.0,1
2007-06-21,LM,1.0,1.0,1
2007-06-21,LMT,1.0,1.0,1
2007-06-21,LNC,1.0,1.0,1
2007-06-21,LNX,1.0,1.0,1
2007-06-21,LOW,1.0,1.0,1
2007-06-21,LSI,1.0,1.0,1
2007-06-21,LTD,1.0,1.0,1
2007-06-21,LTR,1.0,1.0,1
2007-06-21,LUK,1.030166,1.0,1
2007-06-21,LUV,1.0,1.0,1
2007-06-21,LXK,1.0,1.0,1
2007-06-21,M,1.0,1.0,1
2007-06-21,MA,10.0,10.0,1
2007-06-21,MAR,1.074275,1.01093,1
2007-06-21,MAS,1.126209,1.0,1
2007-06-21,MAT,1.0,1.0,1
2007-06-21,MBI,1.0,1.0,1
2007-06-21,MCD,1.0,1.0,1
2007-06-21,MCHP,1.0,1.0,1
2007-06-21,MCK,1.0,1.0,1
2007-06-21,MCO,1.0,1.0,1
2007-06-21,MDP,1.0,1.0,1
2007-06-21,MDT,1.0,1.0,1
2007-06-21,MEE,1.0,1.0,1
2007-06-21,MER,1.0,1.0,1
2007-06-21,MET,1.115617,1.0,1
2007-06-21,MFE,1.0,1.0,1
2007-06-21,MHP,1.0,1.0,1
2007-06-21,MHS,2.0,2.0,1
2007-06-21,MI,1.269506,1.0,1
2007-06-21,MIL,1.0,1.0,1
2007-06-21,MKC,1.0,1.0,1
2007-06-21,MKCV,1.0,1.0,1
2007-06-21,MMC,1.0,1.0,1
2007-06-21,MMM,1.0,1.0,1
2007-06-21,MNST,1.0,1.0,1
2007-06-21,MO,3.278378,1.0,1
2007-06-21,MOLX,1.0,1.0,1
2007-06-21,MON,1.0,1.0,1
2007-06-21,MOT,0.246956,0.142857,1
2007-06-21,MRK,1.0,1.0,1
2007-06-21,MRO,1.640364,1.0,1
2007-06-21,MS,1.192766,1.0,1
2007-06-21,MSFT,1.0,1.0,1
2007-06-21,MTB,1.0,1.0,1
2007-06-21,MTW,2.207921,0.5,1
2007-06-21,MU,1.0,1.0,1
2007-06-21,MUR,1.156814,1.0,1
2007-06-21,MWV,0.976767,0.78,1
2007-06-21,MXM,1.0,1.0,1
2007-06-21,MYL,1.0,1.0,1
2007-06-21,NBL,2.0,2.0,1
2007-06-21,NBR,1.0,1.0,1
2007-06-21,NCC,1.0,1.0,1
2007-06-21,NDAQ,1.0,1.0,1
2007-06-21,NE,2.271605,2.0,1
2007-06-21,NEM,1.0,1.0,1
2007-06-21,NI,2.785756,1.0,1
2007-06-21,NKE,4.0,4.0,1
2007-06-21,NOC,1.110296,1.0,1
2007-06-21,NOV,2.239251,2.0,1
2007-06-21,NOVL,1.0,1.0,1
2007-06-21,NSC,1.0,1.0,1
2007-06-21,NSM,1.0,1.0,1
2007-06-21,NT,1.0,1.0,1
2007-06-21,NTAP,1.0,1.0,1
2007-06-21,NTRS,1.0,1.0,1
2007-06-21,NUE,1.0,1.0,1
2007-06-21,NVDA,1.5,1.5,1
2007-06-21,NVLS,1.0,1.0,1
2007-06-21,NWL,1.0,1.0,1
2007-06-21,NWSA,1.125765,1.0,1
2007-06-21,NX,1.0,1.0,1
2007-06-21,NYT,1.0,1.0,1
2007-06-21,NYX,1.0,1.0,1
2007-06-21,ODP,1.0,1.0,1
2007-06-21,OMC,2.0,2.0,1
2007-06-21,ORCL,1.0,1.0,1
2007-06-21,OXY,1.037537,1.0,1
2007-06-21,PAYX,1.0,1.0,1
2007-06-21,PBG,1.0,1.0,1
2007-06-21,PBI,1.0,1.0,1
2007-06-21,PCAR,1.5,1.5,1
2007-06-21,PCG,1.0,1.0,1
2007-06-21,PCL,1.0,1.0,1
2007-06-21,PCP,1.0,1.0,1
2007-06-21,PDCO,1.0,1.0,1
2007-06-21,PEG,2.0,2.0,1
2007-06-21,PEP,1.0,1.0,1
2007-06-21,PFE,1.0,1.0,1
2007-06-21,PFG,1.0,1.0,1
2007-06-21,PG,1.0,1.0,1
2007-06-21,PGN,1.0,1.0,1
2007-06-21,PGR,1.0,1.0,1
2007-06-21,PH,1.5,1.5,1
2007-06-21,PHM,1.0,1.0,1
2007-06-21,PKI,1.0,1.0,1
2007-06-21,PLD,1.0,1.0,1
2007-06-21,PLL,1.0,1.0,1
2007-06-21,PLMD,1.0,1.0,1
2007-06-21,PNC,1.0,1.0,1
2007-06-21,PNW,1.0,1.0,1
2007-06-21,POM,1.0,1.0,1
2007-06-21,PPG,2.034507,2.0,1
2007-06-21,PPL,1.073662,1.0,1
2007-06-21,PRU,1.0,1.0,1
2007-06-21,PSA,1.0,1.0,1
2007-06-21,PTV,1.0,1.0,1
2007-06-21,PX,1.0,1.0,1
2007-06-21,PXD,1.0,1.0,1
2007-06-21,Q,1.0,1.0,1
2007-06-21,QCOM,1.0,1.0,1
2007-06-21,QLGC,1.0,1.0,1
2007-06-21,R,1.0,1.0,1
2007-06-21,RAI,4.0,4.0,1
2007-06-21,RDC,1.0,1.0,1
2007-06-21,RF,1.0,1.0,1
2007-06-21,RHI,1.0,1.0,1
2007-06-21,RIG,0.942915,0.6996,1
2007-06-21,RL,1.0,1.0,1
2007-06-21,RLH,1.0,1.0,1
2007-06-21,ROH,1.0,1.0,1
2007-06-21,ROK,1.0,1.0,1
2007-06-21,RRC,1.0,1.0,1
2007-06-21,RRD,0.604123,0.333333,1
2007-06-21,RSH,1.0,1.0,1
2007-06-21,RTN,1.0,1.0,1
2007-06-21,RX,1.0,1.0,1
2007-06-21,S,1.0,1.0,1
2007-06-21,SBUX,2.0,2.0,1
2007-06-21,SCHW,1.0,1.0,1
2007-06-21,SE,1.0,1.0,1
2007-06-21,SEE,1.0,1.0,1
2007-06-21,SGP,1.0,1.0,1
2007-06-21,SHLD,1.801841,1.0,1
2007-06-21,SHW,1.0,1.0,1
2007-06-21,SIAL,1.0,1.0,1
2007-06-21,SII,1.0,1.0,1
2007-06-21,SJM,1.0,1.0,1
2007-06-21,SLB,1.0,1.0,1
2007-06-21,SLE,0.595999,0.2,1
2007-06-21,SLM,2.884701,1.0,1
2007-06-21,SNA,1.0,1.0,1
2007-06-21,SNDK,1.0,1.0,1
2007-06-21,SNS,0.05796,0.05,1
2007-06-21,SO,1.0,1.0,1
2007-06-21,SOV,1.0,1.0,1
2007-06-21,SPG,1.062315,1.0,1
2007-06-21,SPLS,1.0,1.0,1
2007-06-21,SRE,1.0,1.0,1
2007-06-21,SSS,1.0,1.0,1
2007-06-21,STI,1.0,1.0,1
2007-06-21,STJ,1.0,1.0,1
2007-06-21,STR,2.925756,1.0,1
2007-06-21,STT,1.0,1.0,1
2007-06-21,STZ,1.0,1.0,1
2007-06-21,STZB,1.0,1.0,1
2007-06-21,SUN,1.184024,1.0,1
2007-06-21,SUNW,0.25,0.25,1
2007-06-21,SVU,0.142857,0.142857,1
2007-06-21,SWK,1.0,1.0,1
2007-06-21,SWN,2.0,2.0,1
2007-06-21,SWY,1.117728,1.0,1
2007-06-21,SYK,1.0,1.0,1
2007-06-21,SYMC,1.0,1.0,1
2007-06-21,SYY,1.0,1.0,1
2007-06-21,T,1.0,1.0,1
2007-06-21,TAP,2.0,2.0,1
2007-06-21,TAPA,2.0,2.0,1
2007-06-21,TE,1.0,1.0,1
2007-06-21,TEG,1.0,1.0,1
2007-06-21,TER,1.0,1.0,1
2007-06-21,TGT,1.0,1.0,1
2007-06-21,THC,0.25,0.25,1
2007-06-21,TIE,1.0,1.0,1
2007-06-21,TIF,1.0,1.0,1
2007-06-21,TJX,2.0,2.0,1
2007-06-21,TLAB,1.0,1.0,1
2007-06-21,TMK,2.25,2.25,1
2007-06-21,TMO,1.0,1.0,1
2007-06-21,TROW,1.0,1.0,1
2007-06-21,TRV,1.0,1.0,1
2007-06-21,TSN,1.0,1.0,1
2007-06-21,TSO,1.0,1.0,1
2007-06-21,TSS,1.0,1.0,1
2007-06-21,TWX,0.468922,0.33333,1
2007-06-21,TXN,1.0,1.0,1
2007-06-21,TXT,2.0,2.0,1
2007-06-21,TYC,1.369584,0.23875,1
2007-06-21,UIS,0.1,0.1,1
2007-06-21,UNH,1.0,1.0,1
2007-06-21,UNM,1.0,1.0,1
2007-06-21,UNP,4.0,4.0,1
2007-06-21,UPS,1.0,1.0,1
2007-06-21,USB,1.0,1.0,1
2007-06-21,UTX,1.0,1.0,1
2007-06-21,VAR,1.140422,1.0,1
2007-06-21,VFC,4.0,4.0,1
2007-06-21,VLO,1.090979,1.0,1
2007-06-21,VMC,1.0,1.0,1
2007-06-21,VNO,1.370087,1.0,1
2007-06-21,VRSN,1.0,1.0,1
2007-06-21,VZ,1.069983,1.0,1
2007-06-21,WAG,1.0,1.0,1
2007-06-21,WAT,1.0,1.0,1
2007-06-21,WB,1.0,1.0,1
2007-06-21,WEC,2.0,2.0,1
2007-06-21,WFC,1.0,1.0,1
2007-06-21,WFMI,2.0,2.0,1
2007-06-21,WFR,1.0,1.0,1
2007-06-21,WFT,2.0,2.0,1
2007-06-21,WHR,1.0,1.0,1
2007-06-21,WIN,0.685233,0.166666,1
2007-06-21,WLP,1.0,1.0,1
2007-06-21,WMB,1.224957,1.0,1
2007-06-21,WMI,1.0,1.0,1
2007-06-21,WMT,1.0,1.0,1
2007-06-21,WPI,1.0,1.0,1
2007-06-21,WPO,1.575235,1.0,1
2007-06-21,WU,1.0,1.0,1
2007-06-21,WY,1.0,1.0,1
2007-06-21,WYE,1.0,1.0,1
2007-06-21,WYN,1.0,1.0,1
2007-06-21,X,1.0,1.0,1
2007-06-21,XEL,1.0,1.0,1
2007-06-21,XL,1.0,1.0,1
2007-06-21,XLNX,1.0,1.0,1
2007-06-21,XOM,1.0,1.0,1
2007-06-21,XRX,0.349565,0.25,1
2007-06-21,XTO,1.25,1.25,1
2007-06-21,YHOO,1.0,1.0,1
2007-06-21,YUM,2.863075,2.0,1
2007-06-21,ZION,1.0,1.0,1
2007-06-21,ZMH,1.0,1.0,1
2007-06-22,A,1.381366,1.0,1
2007-06-22,AA,0.444444,0.444444,1
2007-06-22,AAPL,7.0,7.0,1
2007-06-22,ABC,2.062328,2.0,1
2007-06-22,ABI,1.0,1.0,1
2007-06-22,ABT,2.095788,1.0,1
2007-06-22,ACAS,1.0,1.0,1
2007-06-22,ACE,1.0,1.0,1
2007-06-22,ACS,1.0,1.0,1
2007-06-22,ADBE,1.0,1.0,1
2007-06-22,ADI,1.0,1.0,1
2007-06-22,ADM,1.0,1.0,1
2007-06-22,ADP,1.144683,1.0,1
2007-06-22,ADSK,1.0,1.0,1
2007-06-22,AEE,1.0,1.0,1
2007-06-22,AEP,1.0,1.0,1
2007-06-22,AES,1.0,1.0,1
2007-06-22,AET,1.0,1.0,1
2007-06-22,AFL,1.0,1.0,1
2007-06-22,AGN,2.0,2.0,1
2007-06-22,AIG,0.05975,0.05,1
2007-06-22,AIV,1.0,1.0,1
2007-06-22,AIZ,1.0,1.0,1
2007-06-22,AKAM,1.0,1.0,1
2007-06-22,AKS,1.0,1.0,1
2007-06-22,ALL,1.0,1.0,1
2007-06-22,ALTR,1.0,1.0,1
2007-06-22,AMAT,1.0,1.0,1
2007-06-22,AMB,1.0,1.0,1
2007-06-22,AMD,1.0,1.0,1
2007-06-22,AMGN,1.0,1.0,1
2007-06-22,AMP,1.0,1.0,1
2007-06-22,AMT,1.0,1.0,1
2007-06-22,AMZN,1.0,1.0,1
2007-06-22,AN,1.0,1.0,1
2007-06-22,ANF,1.0,1.0,1
2007-06-22,AOC,1.0,1.0,1
2007-06-22,APA,1.0,1.0,1
2007-06-22,APC,1.0,1.0,1
2007-06-22,APD,1.099594,1.0,1
2007-06-22,APOL,1.0,1.0,1
2007-06-22,ASH,2.001636,1.0,1
2007-06-22,ATG,1.0,1.0,1
2007-06-22,ATI,1.0,1.0,1
2007-06-22,AVB,1.0,1.0,1
2007-06-22,AVP,1.0,1.0,1
2007-06-22,AVY,1.0,1.0,1
2007-06-22,AW,1.0,1.0,1
2007-06-22,AXP,1.0,1.0,1
2007-06-22,AYE,1.0,1.0,1
2007-06-22,AZO,1.0,1.0,1
2007-06-22,BA,1.0,1.0,1
2007-06-22,BAC,1.0,1.0,1
2007-06-22,BAX,1.810602,1.0,1
2007-06-22,BBBY,1.0,1.0,1
2007-06-22,BBT,1.0,1.0,1
2007-06-22,BBY,1.0,1.0,1
2007-06-22,BCR,1.0,1.0,1
2007-06-22,BDK,1.0,1.0,1
2007-06-22,BDX,1.0,1.0,1
2007-06-22,BEN,3.0,3.0,1
2007-06-22,BHI,1.0,1.0,1
2007-06-22,BIG,1.0,1.0,1
2007-06-22,BIIB,1.085115,1.0,1
2007-06-22,BJS,1.0,1.0,1
2007-06-22,BK,1.0,1.0,1
2007-06-22,BLL,4.0,4.0,1
2007-06-22,BMC,1.0,1.0,1
2007-06-22,BMS,1.0,1.0,1
2007-06-22,BMY,1.0,1.0,1
2007-06-22,BNI,1.0,1.0,1
2007-06-22,BRCM,1.0,1.0,1
2007-06-22,BSX,1.0,1.0,1
2007-06-22,BTU,0.07172,0.066667,1
2007-06-22,BXP,1.0,1.0,1
2007-06-22,C,0.1,0.1,1
2007-06-22,CA,1.0,1.0,1
2007-06-22,CAG,1.294752,1.0,1
2007-06-22,CAH,1.396256,1.0,1
2007-06-22,CAM,2.0,2.0,1
2007-06-22,CAT,1.0,1.0,1
2007-06-22,CB,1.0,1.0,1
2007-06-22,CBE,1.0,1.0,1
2007-06-22,CBG,1.0,1.0,1
2007-06-22,CBS,1.0,1.0,1
2007-06-22,CBSA,1.0,1.0,1
2007-06-22,CCE,1.0,1.0,1
2007-06-22,CCL,1.0,1.0,1
2007-06-22,CEG,1.0,1.0,1
2007-06-22,CELG,2.0,2.0,1
2007-06-22,CF,5.0,5.0,1
2007-06-22,CG,3.0,3.0,1
2007-06-22,CHK,1.061183,1.0,1
2007-06-22,CHRW,1.0,1.0,1
2007-06-22,CI,1.0,1.0,1
2007-06-22,CIEN,1.0,1.0,1
2007-06-22,CINF,1.0,1.0,1
2007-06-22,CIT,1.0,1.0,1
2007-06-22,CL,2.0,2.0,1
2007-06-22,CLX,1.0,1.0,1
2007-06-22,CMA,1.0,1.0,1
2007-06-22,CMCSA,2.0,2.0,1
2007-06-22,CME,5.0,5.0,1
2007-06-22,CMI,2.0,2.0,1
2007-06-22,CMS,1.0,1.0,1
2007-06-22,CMT,1.0,1.0,1
2007-06-22,CNP,1.0,1.0,1
2007-06-22,CNX,1.215,1.0,1
2007-06-22,COF,1.0,1.0,1
2007-06-22,COG,4.0,4.0,1
2007-06-22,COH,1.0,1.0,1
2007-06-22,COHU,1.0,1.0,1
2007-06-22,COL,1.0,1.0,1
2007-06-22,COP,1.28986,1.0,1
2007-06-22,COST,1.0,1.0,1
2007-06-22,CPB,1.0,1.0,1
2007-06-22,CPWR,1.037607,1.0,1
2007-06-22,CRM,4.0,4.0,1
2007-06-22,CSC,2.005745,1.0,1
2007-06-22,CSCO,1.0,1.0,1
2007-06-22,CSX,3.0,3.0,1
2007-06-22,CTAS,1.0,1.0,1
2007-06-22,CTL,1.0,1.0,1
2007-06-22,CTSH,4.0,4.0,1
2007-06-22,CTX,1.0,1.0,1
2007-06-22,CTXS,1.257139,1.0,1
2007-06-22,CVG,1.0,1.0,1
2007-06-22,CVH,1.0,1.0,1
2007-06-22,CVS,1.0,1.0,1
2007-06-22,CVX,1.0,1.0,1
2007-06-22,CZN,0.066667,0.066667,1
2007-06-22,D,2.0,2.0,1
2007-06-22,DD,1.053752,1.0,1
2007-06-22,DDR,1.0,1.0,1
2007-06-22,DE,2.0,2.0,1
2007-06-22,DELL,1.0,1.0,1
2007-06-22,DF,1.055698,0.5,1
2007-06-22,DGX,1.0,1.0,1
2007-06-22,DHI,1.0,1.0,1
2007-06-22,DHR,2.604478,2.0,1
2007-06-22,DIS,1.0,1.0,1
2007-06-22,DNB,1.0,1.0,1
2007-06-22,DOV,1.191214,1.0,1
2007-06-22,DOW,1.0,1.0,1
2007-06-22,DRI,1.124238,1.0,1
2007-06-22,DTE,1.0,1.0,1
2007-06-22,DTV,1.0,1.0,1
2007-06-22,DUK,0.333333,0.333333,1
2007-06-22,DVA,2.0,2.0,1
2007-06-22,DVN,1.0,1.0,1
2007-06-22,DYN,0.2,0.2,1
2007-06-22,EBAY,2.416521,1.0,1
2007-06-22,ECL,1.0,1.0,1
2007-06-22,ED,1.0,1.0,1
2007-06-22,EFX,1.0,1.0,1
2007-06-22,EIX,1.0,1.0,1
2007-06-22,EK,1.0,1.0,1
2007-06-22,EL,2.0,2.0,1
2007-06-22,EMC,1.0,1.0,1
2007-06-22,EMN,2.0,2.0,1
2007-06-22,EMR,1.0,1.0,1
2007-06-22,EOG,2.0,2.0,1
2007-06-22,EP,1.0,1.0,1
2007-06-22,EQ,1.0,1.0,1
2007-06-22,EQR,1.0,1.0,1
2007-06-22,ERTS,1.0,1.0,1
2007-06-22,ESRX,4.0,4.0,1
2007-06-22,ESV,1.0,1.0,1
2007-06-22,ETFC,0.1,0.1,1
2007-06-22,ETN,2.0,2.0,1
2007-06-22,ETR,1.0,1.0,1
2007-06-22,EXC,1.0,1.0,1
2007-06-22,EXPD,1.0,1.0,1
2007-06-22,EXPE,0.996056,0.5,1
2007-06-22,F,1.0,1.0,1
2007-06-22,FAST,2.0,2.0,1
2007-06-22,FCX,2.0,2.0,1
2007-06-22,FDO,1.0,1.0,1
2007-06-22,FDX,1.0,1.0,1
2007-06-22,FE,1.0,1.0,1
2007-06-22,FHN,1.20038,1.20038,1
2007-06-22,FII,1.0,1.0,1
2007-06-22,FIS,1.777061,1.0,1
2007-06-22,FISV,2.0,2.0,1
2007-06-22,FITB,1.0,1.0,1
2007-06-22,FLR,2.0,2.0,1
2007-06-22,FLS,3.0,3.0,1
2007-06-22,FO,1.27486,1.0,1
2007-06-22,FPL,1.0,1.0,1
2007-06-22,FRX,1.0,1.0,1
2007-06-22,GAS,1.0,1.0,1
2007-06-22,GCI,1.948084,1.0,1
2007-06-22,GD,1.0,1.0,1
2007-06-22,GE,1.0,1.0,1
2007-06-22,GENZ,1.0,1.0,1
2007-06-22,GFR,1.0,1.0,1
2007-06-22,GGP,1.280256,1.0,1
2007-06-22,GILD,4.0,4.0,1
2007-06-22,GIS,2.0,2.0,1
2007-06-22,GLW,1.0,1.0,1
2007-06-22,GM,1.0,1.0,1
2007-06-22,GME,1.0,1.0,1
2007-06-22,GNW,1.0,1.0,1
2007-06-22,GOOG,1.9969,1.0,1
2007-06-22,GPC,1.0,1.0,1
2007-06-22,GPS,1.0,1.0,1
2007-06-22,GR,1.0,1.0,1
2007-06-22,GS,1.0,1.0,1
2007-06-22,GT,1.0,1.0,1
2007-06-22,GWW,1.0,1.0,1
2007-06-22,HAL,1.0,1.0,1
2007-06-22,HAR,1.0,1.0,1
2007-06-22,HAS,1.0,1.0,1
2007-06-22,HBAN,1.0,1.0,1
2007-06-22,HCBK,1.0,1.0,1
2007-06-22,HCP,1.097801,1.0,1
2007-06-22,HD,1.0,1.0,1
2007-06-22,HES,1.0,1.0,1
2007-06-22,HIG,1.0,1.0,1
2007-06-22,HNZ,1.0,1.0,1
2007-06-22,HOG,1.0,1.0,1
2007-06-22,HON,1.005656,1.0,1
2007-06-22,HOT,1.084131,1.0,1
2007-06-22,HPC,1.0,1.0,1
2007-06-22,HPQ,2.047722,1.0,1
2007-06-22,HRB,1.0,1.0,1
2007-06-22,HRS,1.053834,1.0,1
2007-06-22,HSP,1.0,1.0,1
2007-06-22,HST,1.0,1.0,1
2007-06-22,HSY,1.0,1.0,1
2007-06-22,HUM,1.0,1.0,1
2007-06-22,IBM,1.0,1.0,1
2007-06-22,ICE,5.0,5.0,1
2007-06-22,IFF,1.0,1.0,1
2007-06-22,IGT,1.0,1.0,1
2007-06-22,INTC,1.0,1.0,1
2007-06-22,INTU,1.0,1.0,1
2007-06-22,IP,1.013846,1.0,1
2007-06-22,IPG,1.0,1.0,1
2007-06-22,IR,1.258819,1.0,1
2007-06-22,IRM,1.0,1.0,1
2007-06-22,ISRG,3.0,3.0,1
2007-06-22,ITT,2.575,0.5,1
2007-06-22,ITW,1.0,1.0,1
2007-06-22,IVZ,1.0,1.0,1
2007-06-22,JBL,1.0,1.0,1
2007-06-22,JCI,3.0,3.0,1
2007-06-22,JCP,1.0,1.0,1
2007-06-22,JDSU,1.677885,1.0,1
2007-06-22,JEC,1.0,1.0,1
2007-06-22,JNJ,1.0,1.0,1
2007-06-22,JNPR,1.0,1.0,1
2007-06-22,JNS,1.0,1.0,1
2007-06-22,JNY,1.0,1.0,1
2007-06-22,JPM,1.0,1.0,1
2007-06-22,JWN,1.0,1.0,1
2007-06-22,K,1.0,1.0,1
2007-06-22,KBH,1.0,1.0,1
2007-06-22,KEY,1.0,1.0,1
2007-06-22,KFT,1.540555,1.0,1
2007-06-22,KG,1.0,1.0,1
2007-06-22,KHD,0.686579,0.4,1
2007-06-22,KIM,1.0,1.0,1
2007-06-22,KLAC,1.0,1.0,1
2007-06-22,KMB,1.04316,1.0,1
2007-06-22,KO,2.0,2.0,1
2007-06-22,KR,2.0,2.0,1
2007-06-22,KSS,1.0,1.0,1
2007-06-22,LEG,1.0,1.0,1
2007-06-22,LEN,1.016929,1.0,1
2007-06-22,LENB,1.02,1.02,1
2007-06-22,LH,1.0,1.0,1
2007-06-22,LLL,1.041837,1.0,1
2007-06-22,LLTC,1.0,1.0,1
2007-06-22,LLY,1.0,1.0,1
2007-06-22,LM,1.0,1.0,1
2007-06-22,LMT,1.0,1.0,1
2007-06-22,LNC,1.0,1.0,1
2007-06-22,LNX,1.0,1.0,1
2007-06-22,LOW,1.0,1.0,1
2007-06-22,LSI,1.0,1.0,1
2007-06-22,LTD,1.0,1.0,1
2007-06-22,LTR,1.0,1.0,1
2007-06-22,LUK,1.030166,1.0,1
2007-06-22,LUV,1.0,1.0,1
2007-06-22,LXK,1.0,1.0,1
2007-06-22,M,1.0,1.0,1
2007-06-22,MA,10.0,10.0,1
2007-06-22,MAR,1.074275,1.01093,1
2007-06-22,MAS,1.126209,1.0,1
2007-06-22,MAT,1.0,1.0,1
2007-06-22,MBI,1.0,1.0,1
2007-06-22,MCD,1.0,1.0,1
2007-06-22,MCHP,1.0,1.0,1
2007-06-22,MCK,1.0,1.0,1
2007-06-22,MCO,1.0,1.0,1
2007-06-22,MDP,1.0,1.0,1
2007-06-22,MDT,1.0,1.0,1
2007-06-22,MEE,1.0,1.0,1
2007-06-22,MER,1.0,1.0,1
2007-06-22,MET,1.115617,1.0,1
